job_name,submit_time,origin,assigned,k,duration,latency_ms,carbon_g,dropped
j_054775,77555.1,France,France,4,45.6,0.0,0.20266666666669253,False
j_091287,78149.8,Korea,US_West,5,2.5,134.0,0.052083333333333336,False
j_054762,78189.0,France,US_West,1,1589.3,146.0,33.43169444444451,False
j_000010,78722.5,US_West,US_West,5,7.3,0.0,0.15208333333339397,False
j_036540,79055.5,US_East,France,1,19455.7,90.0,72.01288988888888,False
j_000025,79454.2,US_West,France,4,83.6,146.0,0.37155555555558145,False
j_000005,79546.8,US_West,France,5,6.4,146.0,0.028444444444418574,False
j_000036,80014.7,US_West,France,1,17493.0,146.0,64.40477877777778,False
j_000028,80075.6,US_West,France,4,15.0,146.0,0.06666666666666667,False
j_000022,80291.8,US_West,France,4,35.4,146.0,0.15733333333330746,False
j_109528,81139.1,India,France,2,611.4,137.0,2.7173333333333076,False
j_054765,81776.7,France,France,1,21600.0,0.0,76.137001,False
j_091265,82473.8,Korea,France,4,36.9,238.0,0.16399999999997414,False
j_000018,82786.2,US_West,France,5,4.7,146.0,0.020888888888875953,False
j_036532,82962.1,US_East,France,1,12583.9,90.0,44.85627877777775,False
j_127780,82965.0,Japan,France,5,5.7,228.0,0.022166666666655347,False
j_000015,83057.2,US_West,US_West,5,3.9,0.0,0.11591666666649367,False
j_109511,83260.6,India,France,2,3375.2,137.0,13.060277843277765,False
j_054777,83628.2,France,US_East,2,227.5,90.0,16.430555555555557,False
j_054764,83781.4,France,France,4,23.6,0.0,0.09177777777780041,False
j_054793,84082.3,France,France,1,21600.0,0.0,75.35619544444444,False
j_000013,84168.2,US_West,US_West,3,136.2,0.0,4.04816666666658,False
j_018278,84208.4,US_Central,US_West,4,16.7,39.0,0.4963611111110246,False
j_073011,84293.7,Germany,France,2,3288.6,12.0,12.46058366175002,False
j_073003,84390.9,Germany,France,5,8.9,12.0,0.03461111111108847,False
j_091252,84527.1,Korea,US_West,4,24.4,134.0,0.7252222222220492,False
j_091297,84960.6,Korea,US_West,4,96.1,134.0,2.8563055555557284,False
j_073045,85258.6,Germany,US_West,4,10.2,153.0,0.30316666666658015,False
j_054752,85542.9,France,US_West,1,1328.1,146.0,47.06241666666684,False
j_127764,85700.0,Japan,France,3,389.9,228.0,1.5162777777777552,False
j_073026,85767.1,Germany,US_West,1,21600.0,153.0,1111.3533055555556,False
j_018298,85929.2,US_Central,US_West,1,4009.9,39.0,176.2019722222219,False
j_036581,86479.4,US_East,France,1,4016.4,90.0,14.36594542238887,False
j_054805,86508.8,France,US_West,2,1407.5,146.0,64.51041666666667,False
j_091332,87794.2,Korea,US_West,5,6.3,134.0,0.2887500000001334,False
j_127832,88301.8,Japan,US_West,4,28.8,109.0,1.3200000000001333,False
j_073059,88751.6,Germany,France,1,5996.0,12.0,20.33344479122222,False
j_109556,88971.7,India,France,1,5080.3,137.0,17.219972507861122,False
j_091311,89441.8,Korea,US_West,4,22.9,134.0,1.0495833333330666,False
j_000090,89863.1,US_West,US_West,3,136.8,0.0,6.270000000000134,False
j_036559,89927.9,US_East,France,1,1814.4,90.0,6.068027797805538,False
j_000075,89952.8,US_West,US_West,4,54.7,0.0,2.5508333333332,False
j_109594,90038.3,India,France,1,3523.2,137.0,11.743999999999991,False
j_018328,90064.8,US_Central,Germany,1,1797.2,125.0,112.32500998444426,False
j_091330,90251.2,Korea,US_West,2,817.5,134.0,42.2375,False
j_054843,90310.6,France,Germany,1,4439.5,12.0,277.1492960522222,False
j_054808,90340.0,France,US_West,1,8505.7,146.0,445.0325555555554,False
j_073057,90411.2,Germany,France,2,217.3,12.0,0.724333333333343,False
j_091300,90719.9,Korea,US_West,5,6.5,134.0,0.3358333333333333,False
j_054846,90732.8,France,US_West,1,1205.1,146.0,62.2635000000003,False
j_073098,91115.2,Germany,US_West,2,1519.8,153.0,78.52300000000014,False
j_000058,91273.4,US_West,US_West,1,5661.1,0.0,293.416416666667,False
j_073088,91600.1,Germany,Germany,1,7530.0,0.0,472.84184444388893,False
j_109558,91672.0,India,US_West,1,12644.2,225.0,675.0276111111109,False
j_127818,91837.7,Japan,US_West,5,5.1,109.0,0.2635000000003007,False
j_127812,92024.0,Japan,Germany,5,3.9,235.0,0.24375002166630289,False
j_091316,92686.2,Korea,US_West,5,3.2,134.0,0.16533333333318295,False
j_127823,93016.2,Japan,Germany,5,9.5,235.0,0.5937500527777778,False
j_109585,93347.6,India,US_West,2,2254.7,225.0,117.04902777777764,False
j_073066,93528.2,Germany,Germany,2,1400.4,0.0,87.15594484333296,False
j_091321,93703.3,Korea,US_West,5,8.4,134.0,0.436333333333031,False
j_109566,93799.4,India,France,4,20.8,137.0,0.06933333333334303,False
j_073060,94186.2,Germany,Germany,1,8485.1,0.0,550.0361388888894,False
j_127848,94199.4,Japan,US_West,5,2.7,109.0,0.14024999999984883,False
j_091322,94252.9,Korea,US_West,4,100.5,134.0,5.220416666666667,False
j_091317,94905.6,Korea,Germany,4,17.4,244.0,1.0826666666663045,False
j_127820,95858.9,Japan,Germany,5,4.3,235.0,0.2675555555557366,False
j_109599,96100.4,India,France,5,6.2,137.0,0.020666666666656966,False
j_036597,96121.2,US_East,France,3,355.3,90.0,1.184333333333343,False
j_054841,96544.1,France,France,3,185.7,0.0,0.6189999999999903,False
j_091349,96581.1,Korea,US_West,4,23.1,134.0,1.199916666666969,False
j_018326,96673.9,US_Central,US_West,1,7297.4,39.0,396.86855555555525,False
j_091319,96984.8,Korea,Germany,4,41.2,244.0,2.5635555555553746,False
j_054809,96991.5,France,France,3,106.1,0.0,0.35366666666668606,False
j_054822,97063.9,France,US_West,5,3.2,146.0,0.16622222222207103,False
j_054811,97140.3,France,US_West,1,6553.7,146.0,357.4671944444443,False
j_091341,97357.7,Korea,France,1,5624.6,238.0,18.748666666666686,False
j_054832,97378.8,France,US_West,2,3982.6,146.0,216.98638888888922,False
j_018345,97390.0,US_Central,US_West,4,50.3,39.0,2.738555555555714,False
j_091327,97443.8,Korea,US_West,1,10049.6,134.0,548.1448888888892,False
j_091308,97665.0,Korea,France,1,21600.0,238.0,98.03333333333333,False
j_054818,97994.5,France,Germany,2,1883.3,12.0,120.84508333333352,False
j_000092,98031.4,US_West,Germany,4,31.5,153.0,2.02125,False
j_127847,98056.2,Japan,US_West,3,337.2,109.0,18.358666666666508,False
j_109584,98076.5,India,France,1,1893.4,137.0,6.311333333333314,False
j_000055,98206.2,US_West,France,5,12.9,146.0,0.042999999999980595,False
j_036551,98265.6,US_East,Germany,1,4296.1,95.0,286.43236111111156,False
j_091302,98881.2,Korea,France,3,300.9,238.0,1.0029999999999806,False
j_091344,98968.7,Korea,US_West,4,68.7,134.0,3.740333333333175,False
j_127804,99067.7,Japan,Germany,5,3.4,235.0,0.21816666666629317,False
j_127841,99586.9,Japan,France,5,5.6,228.0,0.01866666666668607,False
j_018348,99730.0,US_Central,France,2,1056.0,113.0,3.52,False
j_073050,99860.4,Germany,Germany,5,5.4,0.0,0.3464999999996265,False
j_091328,100062.6,Korea,US_West,3,128.4,134.0,6.99066666666635,False
j_073095,100399.6,Germany,US_West,1,3009.3,153.0,164.56436111111128,False
j_091337,100654.4,Korea,France,4,13.2,238.0,0.0439999999999903,False
j_109593,100819.0,India,France,5,2.0,137.0,0.006666666666666667,False
j_127807,101288.9,Japan,France,5,3.8,228.0,0.012666666666676369,False
j_127813,101314.7,Japan,France,5,8.5,228.0,0.028333333333333332,False
j_036593,101525.7,US_East,US_West,1,3835.9,74.0,209.64186111111079,False
j_091345,101775.6,Korea,France,5,4.8,238.0,0.0160000000000097,False
j_109598,102134.8,India,France,3,165.7,137.0,0.5523333333333237,False
j_127827,102423.2,Japan,US_East,4,44.5,172.0,2.8183333333333334,False
j_036550,102591.9,US_East,US_East,1,11653.1,0.0,730.1518888888892,False
j_091305,102850.9,Korea,US_West,1,10931.5,134.0,590.3773055555555,False
j_127821,103512.5,Japan,France,2,150.5,228.0,0.5016666666666667,False
j_054833,103818.2,France,US_West,5,2.4,146.0,0.1313333333330148,False
j_036599,103838.4,US_East,US_West,1,21600.0,74.0,1199.8159999999998,False
j_109559,103896.3,India,France,3,483.1,137.0,1.6103333333333527,False
j_091304,104015.3,Korea,US_East,5,3.8,193.0,0.240666666666851,False
j_109572,104084.4,India,France,5,2.6,137.0,0.00866666666668607,False
j_091320,104100.5,Korea,US_West,4,171.4,134.0,9.37938888888857,False
j_018324,104113.1,US_Central,US_East,2,4317.6,38.0,271.4480000000004,False
j_127849,104847.7,Japan,France,1,3385.1,228.0,14.29858333333336,False
j_000057,105081.7,US_West,France,5,8.7,146.0,0.036249999999987875,False
j_073065,105299.7,Germany,France,1,2116.3,12.0,8.81791666666668,False
j_000066,105422.0,US_West,US_West,1,5084.2,0.0,274.02177777777763,False
j_109592,105759.9,India,France,4,37.4,137.0,0.1558333333333091,False
j_091318,105820.7,Korea,France,3,225.1,238.0,0.9379166666666909,False
j_091338,106069.8,Korea,France,4,300.0,238.0,1.25,False
j_036563,106201.2,US_East,US_West,1,18996.4,74.0,1056.9051111111116,False
j_000086,106410.2,US_West,US_West,1,2428.0,0.0,131.25977777777777,False
j_127806,106479.2,Japan,France,5,4.5,228.0,0.01875,False
j_127816,106535.0,Japan,US_West,4,40.2,109.0,2.188666666666508,False
j_073091,106791.8,Germany,US_West,1,8885.0,153.0,478.7984444444445,False
j_054847,106989.0,France,France,1,4397.0,0.0,21.1425,False
j_109557,107206.3,India,France,4,66.8,137.0,0.2783333333333455,False
j_036568,107271.4,US_East,France,1,19801.3,90.0,105.9952777777778,False
j_127828,107278.8,Japan,US_West,4,87.8,109.0,4.78022222222238,False
j_091324,107896.9,Korea,US_West,5,5.9,134.0,0.32122222222190533,False
j_054824,108249.1,France,US_West,4,25.7,146.0,1.3706666666665115,False
j_127838,108351.9,Japan,US_East,5,3.8,172.0,0.240666666666851,False
j_036585,108360.9,US_East,US_West,1,1125.9,74.0,60.04799999999969,False
j_127829,108390.7,Japan,France,5,24.2,228.0,0.12099999999998545,False
j_127814,108405.4,Japan,US_East,1,19204.2,172.0,1190.9486666666664,False
j_109583,108770.7,India,France,5,6.6,137.0,0.0330000000000291,False
j_127819,108839.5,Japan,US_West,5,11.9,109.0,0.6346666666663562,False
j_109550,108883.5,India,US_East,4,70.1,204.0,4.439666666667035,False
j_091346,109137.4,Korea,US_West,5,4.1,134.0,0.2186666666669771,False
j_109565,109161.6,India,US_East,4,33.3,204.0,2.1090000000001843,False
j_091303,109216.6,Korea,US_East,2,124.3,193.0,7.8723333333335175,False
j_036595,109323.9,US_East,US_East,4,34.6,0.0,2.191333333333702,False
j_036573,109458.5,US_East,France,1,3845.0,90.0,19.698194444444443,False
j_109553,109703.8,India,US_West,1,2747.2,225.0,146.99011111111096,False
j_036552,109705.9,US_East,US_East,2,557.1,0.0,35.28300000000037,False
j_054804,109797.1,France,France,1,6571.9,0.0,34.83366666666664,False
j_091340,110078.8,Korea,France,2,10424.4,238.0,57.06822222222219,False
j_036579,110322.3,US_East,US_West,5,9.9,74.0,0.5279999999996896,False
j_036574,110361.4,US_East,US_East,3,181.4,0.0,11.488666666666298,False
j_127808,110389.0,Japan,France,4,42.0,228.0,0.21,False
j_054839,110416.5,France,France,5,3.4,0.0,0.016999999999970896,False
j_054834,110458.5,France,France,4,84.7,0.0,0.42349999999998544,False
j_109578,110665.4,India,US_East,3,55.4,204.0,3.508666666666298,False
j_091325,111448.4,Korea,US_East,5,15.2,193.0,0.9626666666664824,False
j_054826,112906.1,France,US_West,4,22.3,146.0,1.2017222222223791,False
j_109551,112969.7,India,France,5,7.8,137.0,0.04116666666668203,False
j_109569,113536.8,India,US_West,5,11.9,225.0,0.6412777777774641,False
j_109588,113957.2,India,US_West,4,17.8,225.0,0.9592222222223791,False
j_000085,114089.9,US_West,US_West,1,18258.4,0.0,1048.9029922222219,False
j_000051,114206.5,US_West,France,5,4.3,146.0,0.022694444444459803,False
j_036564,114380.4,US_East,France,1,6401.8,90.0,36.337888888888905,False
j_127831,114489.2,Japan,France,4,23.1,228.0,0.12191666666669738,False
j_109560,114507.5,India,France,5,19.2,137.0,0.10133333333331797,False
j_000081,114789.5,US_West,US_West,1,4594.0,0.0,259.3484722222222,False
j_054837,114987.9,France,France,4,276.5,0.0,1.49508333333333,False
j_073071,115015.2,Germany,France,5,3.5,12.0,0.018472222222222223,False
j_109582,115235.7,India,France,1,3949.6,137.0,22.93230555555559,False
j_109597,115493.9,India,US_West,4,48.9,225.0,2.77099999999967,False
j_036569,115899.9,US_East,France,1,12746.8,90.0,70.62113888888891,False
j_109570,116555.9,India,France,4,40.1,137.0,0.23391666666670063,False
j_109589,116774.1,India,US_West,5,8.4,225.0,0.47599999999967013,False
j_018336,117512.6,US_Central,France,2,3214.3,113.0,18.21483333333335,False
j_054845,118105.5,France,France,4,53.6,0.0,0.3126666666667006,False
j_036567,118355.5,US_East,US_West,5,7.0,74.0,0.39666666666666667,False
j_109590,118498.8,India,France,3,752.3,137.0,4.263111111111127,False
j_073084,118689.6,Germany,US_West,4,25.6,153.0,1.4506666666669965,False
j_036575,118741.9,US_East,US_West,1,11171.9,74.0,645.6845199999997,False
j_054802,119169.9,France,US_East,5,8.5,90.0,0.5147222222222222,False
j_091336,119382.0,Korea,US_East,1,6729.9,193.0,416.03016666666633,False
j_109571,119412.7,India,US_West,4,10.1,225.0,0.5751388888892204,False
j_109579,119743.2,India,US_West,5,11.2,225.0,0.637777777777612,False
j_036557,120077.2,US_East,France,4,14.4,90.0,0.07999999999996767,False
j_091309,120174.6,Korea,US_East,4,31.9,193.0,1.9317222222218697,False
j_109561,120333.4,India,US_West,5,2.0,225.0,0.11388888888888889,False
j_000098,120559.6,US_West,US_East,1,2677.4,74.0,163.9914444444441,False
j_091342,120571.5,Korea,US_West,5,4.5,134.0,0.25625,False
j_000089,120609.8,US_West,US_West,5,6.5,0.0,0.3701388888888889,False
j_073076,120719.9,Germany,US_East,5,3.2,95.0,0.19377777777760155,False
j_036586,120869.1,US_East,US_East,2,709.3,0.0,42.95205555555573,False
j_018302,120898.8,US_Central,France,5,10.5,113.0,0.058333333333333334,False
j_109567,121404.3,India,France,4,87.1,137.0,0.48388888888892123,False
j_054817,121736.3,France,US_East,4,18.0,90.0,1.09,False
j_091334,122051.5,Korea,US_East,2,1414.8,193.0,88.04355555555573,False
j_073085,122062.3,Germany,US_West,1,9656.8,153.0,562.4329644444447,False
j_109573,122074.6,India,US_East,1,5959.7,204.0,377.9342777777776,False
j_054848,122108.0,France,US_West,4,39.3,146.0,2.237916666666832,False
j_018316,122175.6,US_Central,US_East,2,14400.0,38.0,929.8780200000001,False
j_036580,122176.0,US_East,France,5,1.6,90.0,0.008888888888921226,False
j_073074,122735.9,Germany,France,4,29.5,12.0,0.15569444444444444,False
j_018327,122759.9,US_Central,France,1,6591.6,113.0,35.71997222222225,False
j_000064,123118.7,US_West,France,1,2882.7,146.0,15.214638888888873,False
j_018342,123143.0,US_Central,France,4,14.5,113.0,0.07652777777777778,False
j_127802,123281.9,Japan,France,3,85.3,228.0,0.45019444444445983,False
j_054838,123529.0,France,France,4,15.4,0.0,0.08127777777774706,False
j_054829,124379.1,France,France,3,316.0,0.0,1.6677777777777778,False
j_018318,124468.6,US_Central,France,5,4.0,113.0,0.021111111111111112,False
j_000074,124689.3,US_West,France,4,16.9,146.0,0.08919444444441373,False
j_036584,124860.1,US_East,US_West,5,10.7,74.0,0.6271388888887183,False
j_018341,124890.5,US_Central,US_West,2,162.6,39.0,9.530166666667007,False
j_091335,125627.7,Korea,US_West,5,7.7,134.0,0.451305555555385,False
j_054828,125783.6,France,France,5,2.5,0.0,0.013194444444444444,False
j_018311,126040.8,US_Central,France,5,14.8,113.0,0.08222222222223839,False
j_018347,126583.1,US_Central,US_West,1,2642.0,39.0,152.64890356666666,False
j_109555,126624.1,India,France,1,4613.7,137.0,25.17672222222228,False
j_073094,126682.8,Germany,US_West,3,198.4,153.0,11.463112213332998,False
j_109577,126738.2,India,US_East,3,137.4,204.0,8.93099999999962,False
j_073082,127003.3,Germany,France,5,9.6,12.0,0.05333333333336567,False
j_073063,127491.8,Germany,France,3,83.5,12.0,0.4638888888888889,False
j_073073,127536.1,Germany,US_West,4,28.8,153.0,1.6640001600001681,False
j_036572,127575.6,US_East,US_East,4,96.3,0.0,6.259500000000189,False
j_054806,127730.3,France,US_West,4,26.3,146.0,1.5195557016668348,False
j_073075,127886.5,Germany,US_West,4,59.1,153.0,3.4146669950003363,False
j_000076,128321.6,US_West,US_West,5,1.5,0.0,0.08666667500000001,False
j_127836,128481.9,Japan,US_East,5,2.4,172.0,0.15599999999962166,False
j_073099,128928.0,Germany,US_West,4,7.3,153.0,0.42177781833350153,False
j_073058,128950.7,Germany,France,3,71.2,12.0,0.3955555555555394,False
j_000099,129014.8,US_West,US_West,1,9829.9,0.0,586.2216812772227,False
j_000096,129087.0,US_West,US_East,2,1326.4,74.0,86.44194896333295,False
j_000082,129150.8,US_West,US_East,5,4.3,74.0,0.27950000000018915,False
j_000067,129285.4,US_West,US_West,1,2878.8,0.0,168.4675017477771,False
j_109575,129295.2,India,France,4,48.9,137.0,0.2716666666666343,False
j_000080,129557.6,US_West,France,5,5.4,146.0,0.029999999999967664,False
j_073062,129587.2,Germany,France,5,10.4,12.0,0.05777777777774544,False
j_036566,129704.4,US_East,France,1,11502.1,90.0,62.153583333333366,False
j_073097,129956.3,Germany,France,4,64.7,12.0,0.34147222222220686,False
j_018323,130271.1,US_Central,France,5,4.3,113.0,0.022694444444459803,False
j_054819,130872.2,France,US_West,3,136.3,146.0,7.988694444444615,False
j_073056,130949.7,Germany,France,3,240.9,12.0,1.2714166666667128,False
j_073089,131206.8,Germany,France,2,3033.2,12.0,16.008555555555617,False
j_036576,131228.7,US_East,France,5,7.1,90.0,0.037472222222252945,False
j_000088,131453.8,US_West,US_West,5,8.7,0.0,0.509916666667349,False
j_073081,131486.2,Germany,US_West,4,111.9,153.0,6.558583333332992,False
j_091307,131930.1,Korea,France,5,4.1,238.0,0.02163888888891961,False
j_127815,132191.7,Japan,US_West,5,8.4,109.0,0.4923333333329922,False
j_036561,132206.5,US_East,France,4,65.8,90.0,0.34727777777771635,False
j_109581,132527.7,India,France,1,11587.5,137.0,64.15625,False
j_054825,132532.9,France,France,5,11.8,0.0,0.062277777777716335,False
j_054803,132637.4,France,France,4,31.0,0.0,0.16361111111111112,False
j_018329,132994.1,US_Central,US_West,5,5.9,39.0,0.3458055555552144,False
j_073096,133059.8,Germany,US_West,3,362.7,153.0,21.87630555555624,False
j_000072,133741.4,US_West,US_West,4,36.2,0.0,2.2222777777784923,False
j_054830,133744.3,France,France,2,2554.8,0.0,13.483666666666606,False
j_127811,134232.7,Japan,France,2,1693.3,228.0,8.93686111111105,False
j_000091,134437.6,US_West,US_West,2,2541.7,0.0,155.58388988500067,False
j_054835,134622.6,France,France,2,868.2,0.0,4.582166666666728,False
j_073068,134744.7,Germany,France,5,4.3,12.0,0.022694444444383004,False
j_018325,134837.0,US_Central,France,5,14.5,113.0,0.07652777777777778,False
j_054836,134918.3,France,France,2,4188.8,0.0,22.7484166666666,False
j_127837,135178.9,Japan,France,2,2216.0,228.0,11.860805555555554,False
j_073070,135230.6,Germany,France,4,15.3,12.0,0.08074999999993857,False
j_127840,135424.1,Japan,US_West,1,1434.4,109.0,87.90997254722187,False
j_036562,135651.8,US_East,US_West,4,32.7,74.0,2.0074166666673814,False
j_054813,136285.5,France,US_West,4,5.9,146.0,0.3621944444440871,False
j_127833,136363.7,Japan,France,4,48.4,228.0,0.2554444444444137,False
j_127845,136425.4,Japan,US_West,1,4574.5,109.0,268.32407555555557,False
j_000077,136543.1,US_West,US_West,2,425.6,0.0,25.705362048333658,False
j_073093,136902.5,Germany,France,5,13.4,12.0,0.0744444444444121,False
j_018349,137714.7,US_Central,US_West,1,11783.6,39.0,593.1567649183331,False
j_018307,138285.7,US_Central,France,1,4374.4,113.0,24.93002777777775,False
j_036556,138329.6,US_East,US_West,5,2.1,74.0,0.12366667833367612,False
j_073069,138494.8,Germany,US_West,1,3444.5,153.0,197.71178836222228,False
j_073090,138705.3,Germany,France,5,5.6,12.0,0.03111111111114345,False
j_054849,138729.6,France,US_West,5,4.2,146.0,0.24733335666735223,False
j_000079,138781.4,US_West,US_West,5,3.8,0.0,0.22377779888820334,False
j_073083,138885.8,Germany,France,5,1.9,12.0,0.010555555555523217,False
j_036589,139171.7,US_East,France,5,6.8,90.0,0.0377777777777131,False
